Job_ID,Role,Company,Location,Publish_Time,URL,job_desc,salary,work_type,country
84710124,ICT Cloud Engineer,PT Ellipse Projects Indonesia,South Jakarta,2025-06-24 16:38:06,https://id.jobstreet.com/id/job/84710124,"Ellipse Projects, with over 10 years of experience, focuses on cutting-edge infrastructure projects tailored to regional needs. Ellipse Group upholds the highest international standards and is committed to social and environmental responsibility in collaboration with financial and industrial partners. We are looking for motivated and skilled candidate for the Position of ICT Cloud Engineer; Responsibilities of the Migration Engineer shall be as follows:;  JOB RESPONSIBILITIES; Design, deploy, securely Data Center migration from existing environment to new environment; Experience in data centers operation and maintenance; Experience in data and application migration solutions tailored to meet Client goals, ensuring compatibility with existing systems and compliance with Technology Security standards.; Ensure cloud environments adhere to best practices for security, data protection, and compliance, including managing access controls and risk assessments.; Work closely with all vendors or subcontractors; Maintain thorough documentation of cloud configurations, processes, and best practices for team reference and compliance purposes.; Provide guidance and support to Client manage service on cloud technologies, assist with troubleshooting, and contribute to knowledge-sharing initiatives.; Stay up to date with industry trends, new tools, and cloud technologies to propose improvements and innovations to the cloud strategy.; ; JOB SKILLS AND QUALIFICATIONS; Bachelor in information technology or equivalent degree; Experience on Data Center and or Application Migration in private cloud (Certified in VMware cloud foundation or VMware cloud director is a plus); Has knowledge in VMware NSX, SDDC Manager, Aria, vSphere replication, etc.; Background in IP based secure communications systems; High level of fluency in written and spoken English; Demonstrate a great intellectual curiosity with regard to all the technical solutions implemented in and outside our projects; Demonstrate autonomy, good interpersonal skills and natural authority; Management skills and a sense of teamwork; 7 to 10 years of previous experience with an industrial company specialized in Cloud, IT, cybersecurity. Knowledge in the design and implementation of cyber security controls within an ICT architecture, knowledge of security best practice, and CSIRT structures",,Kontrak/Temporer,indonesia
85252349,Data Engineer (Officer),Dexa Group,South Tangerang,2025-06-30 16:38:06,https://id.jobstreet.com/id/job/85252349,"Job Description:; To analyze and validate data source readiness and integrity; To build and organize a data pipeline (ETL/ELT) procedure for usage in a data warehouse environment; Routine work of monitoring and troubleshooting data processing performance; To identify potential problems and create solutions for more robust and efficient data processing; To assess and implement new cloud technology and big data platforms; Requirements :; A Bachelor's Degree in Computer Science, Information Technology, or relevant disciplines from a top university; Minimum 1 year of working experience as a Data Engineer or ETL Developer; Strong analytical skills & high sense of logical thinking; Experience developing data warehouse schemas with OWB, ODI, or other enterprise ETL technologies; Have expertise and experience with a cloud solution, preferably a GCP Platform.; Willing to work onsite & fulltime in Bintaro, Tangerang Selatan",,Full time,indonesia
85315137,Fullstack Engineer (Data Platform),PT Global Tiket Network,Jakarta,2025-06-17 16:38:06,https://id.jobstreet.com/id/job/85315137,"We think you also hate when travel app is giving you a headache, right? A slight misinformation can ruin the trip.; That is exactly what we are tackling as t-fam! Making sure that our 50+ million users have the best experience in crafting their own adventure.; #LI-EP1; Your main duties in flying with us :; Build and extend our backend code based on SOLID Principle and Clean Code; Build APIs that serve our frontend apps – Benchmark and improve performance; Develop dashboard related frontend; Maintain and extend our test suite; Refactor and improve existing code to incorporate better patterns; Document and write about the work; Create unit test and implement self test to make sure the code is running well; Assist technical lead to review and follow up code that have been developed.; Mandatory belongings that you must prepare :; Bachelor degree or equivalent, preferably in Computer Science/Information Technology; Min. 3 years of working experience as Software Engineer or equivalent; Knows how to analyze log; Experience working with System Design; Experienced in using Golang (Mandatory), NextJs (or any javascript related); Experience working with RDBMS or NoSQL; Experience with Git Flow; Experience with CI/CD, TDD, Refactor/Rewrite system; Experience with Event-Driven Architecture such as Kafka or RabbitMQ; Experience with Kubernetes is a plus; Experience working with Redis and Memcached is a plus; Experience with Elastic Search is a plus; Experience with pair programming is a plus; Experience with Linux syntax, Docker is a plus; Good sense of prioritization and product knowledge/product ownership; Critical thinking, fast learner, and good communication skills; Well-motivated, responsible for the deadline, and can work under pressure; Willingness to work in a hybrid environment (3 days in-office, 2 days remote).",,Full time,indonesia
85808290,Senior Data Engineer,Yayasan Bina Nusantara,West Jakarta,2025-07-16 16:38:06,https://id.jobstreet.com/id/job/85808290,"Job Descriptions:; Create and maintain optimal data pipeline architecture for report, business intelligence (BI) dashboard.; Create report and business intelligence (BI) dashboard need by organization.; Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery that needed by BI and reporting services; Create the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and big data technologies.; Create analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency, and other key business performance metrics.; Create data tools for analytics in building and optimizing reporting services.; Ensure the effectiveness and efficiency of operational database system.; Monitor database & system operational activities in Bina Nusantara.; Maintain data security and accuracy in Bina Nusantara; Provide excellent service towards users, in relation to database authorization, change and withdrawal (web & workgroup); ; Requirements :; Minimum Bachelor Degree in Computer Science or related field; Had experience 2 years as Data Analyst or related field is a plus; Understanding of structured query language (SQL); Demonstrated experience with BI Tools (Tableau, Power BI, OBIEE, Qlikview).; Experience interpreting data and analyzing results using statistical techniques; Experience presenting findings to business partners across the organization, including executive leadership; Experience with database software/web applications; Strong analytical and organisational skills; Ability to work well in a fast paced environment, where the technology is constantly changing",,Full time,indonesia
85812908,Data Engineer (Middle),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta,2025-07-16 16:38:06,https://id.jobstreet.com/id/job/85812908,"Job Description; Bertanggung jawab dalam membangun dan memelihara sistem data-platform, mulai dari tahapan proses pengumpulan data dari berbagai data-source (extract), data-cleansing (data quality) dan data transformasi (transform). Data-Platform sebagai tools memberikan insight kepada pengguna dalam melakukan pengambilan keputusan operasional maupun keputusan strategi.; Mengekstrak, mengubah, dan memuat (ETL) data dari berbagai sumber termasuk basis data, API, dan berkas log; Menerapkan pemeriksaan kualitas data dan sistem pemantauan untuk memastikan keakuratan dan konsistensi data; Mengembangkan dan memelihara model data dan data warehouse; Berkolaborasi dengan business-analyst untuk memahami kebutuhan data mereka dan menerjemahkannya menjadi technical-specification; Menganalisa dan melakukan perubahaan terhadap sistem data-platform untuk perbaikan system-error, pemeliharaan dan pengembangan; Menjaga kualitas sistem yang dihasilkan dengan mempertimbangkan user-friend, user-experience, speed performance dan system reliability; Melakukan test terhadap hasil pengembangan/pemeliharaan; Bertanggung jawab atas pengembangan dan pemeliharaan peranti lunak sesuai dengan objektif perusahaan dan kebutuhan pengguna; Qualification:; Berpengalaman min. 2 tahun bekerja sebagai ETL Developer mengembangkan memelihara dan mengelola RDBMS termasuk pembuatan script, store-procedure dan SQL Query; Membuat dan memelihara data pipeline architecture yang optimal untuk integrasi data menggunakan ETL tools seperti SSIS, Pentaho dan Talend; Build data ingestion workflow for data warehouse/data marts/operational data store7; Pengetahuan dan pengalaman terhadap data-warehouse, data-marts, operational-data-store dan master data management; Pengetahuan dan pengalaman dalam database-design dan membangun database; Pengetahuan dan pengalaman dalam pembuatan SQL script dan tuning SQL yang baik",,Kontrak/Temporer,indonesia
83178851,TC - Data Exchange Platform Advisor,EY,Jakarta,2025-06-17 16:38:06,https://id.jobstreet.com/id/job/83178851,"About EY: EY, a global leader operating in over 150 countries, delivers exceptional service in Consulting, assisting clients in transforming and enhancing their capabilities. We are dedicated to helping our clients build a better working world, creating long-term value for people and society, and fostering trust in capital markets. This commitment begins with a culture that prioritizes training, opportunities, and creative freedom, empowering you to make impactful changes. Regardless of when you join or how long you stay, the exceptional EY experience is designed to last a lifetime. With a focus on hiring and developing passionate individuals, we strive to be the best employer in the industry. At EY, you’ll have the opportunity to build a career as unique as you are, supported by a global network, an inclusive culture, and cutting-edge technology. We value your unique voice and perspective, which will help us improve even further. Join us to create an exceptional experience for yourself and contribute to a better working world for all.; The Opportunity: You will play a crucial role in guiding our clients through their business and technology transformation journeys. We expect you to provide a unique perspective on how technology can enhance and transform their organizations, addressing key business challenges. This area is characterized by high growth and visibility, offering numerous opportunities for skill enhancement and career development.; Your Key Responsibilities: You will collaborate with a diverse range of clients and colleagues to deliver the latest trends, practices, technologies, and architectures. Your focus will be on designing, building, and maintaining scalable and robust solutions that unify, enrich, collaborate, and deliver value.; Requirements:; A minimum bachelor’s degree in Computer Science, Software Engineering, Computer Management, Information Technology, Information Systems, or Information Engineering.; At least 5 years of experience in data exchange, data integration, or data sharing projects specifically for national identity and digital ID programs.; Proven experience in at least 2 projects involving the design and implementation of data exchange solutions for large-scale national-level projects.; A strong background in consulting services and technical advice related to National Digital Identity and identity verification methods, including biometrics, document verification, and facial recognition.; What We Look For: We seek passionate individuals with a strong vision and a commitment to staying ahead of industry trends. If you have a genuine enthusiasm for helping businesses reach their full potential, this role is for you.; What We Offer:; Continuous Learning: Develop the mindset and skills to navigate future challenges.; Success as Defined by You: We provide the tools and flexibility to make a meaningful impact in your own way.; Transformative Leadership: Gain insights, coaching, and confidence to become the leader the world needs.; Diverse and Inclusive Culture: Be embraced for who you are and empowered to help others find their voice.; If you meet the criteria outlined above, please contact us as soon as possible.; EY is an equal opportunity, affirmative action employer, providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, as applicable by law. EY is committed to providing reasonable accommodations to individuals with special needs. If you are a qualified individual with special needs and require assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to assist you.",,Full time,indonesia
81625510,Data Engineer,Ctlyst,Jakarta,2025-06-17 16:38:06,https://id.jobstreet.com/id/job/81625510,"At Catalyst, People are the heartbeat of our company. We believe that good quality people will have a positive impact on our business. We are looking for a skilled Data Engineer to join our growing team. If you are passionate about being part of the team, building some of the most critical products, and Working alongside teams in the industry across product, engineering, and design, Let’s join us!; ; Job Description:; Develop data models and maintain company metrics and dashboard.; Develop and maintain ETL data pipelines.; Do automate testing to ensure data quality.; Translates complex functional and technical requirements into detailed design and high performing data applications.; Research or explore any new technologies to complement or improve requirements and current technologies.; Collaborate with management, business partners, analysts, developers, architects, and engineers to support data quality efforts.; ; Requirements:; Possess at least 2 years of experience in Data Engineering. Experienced working in e-commerce or marketplace is preferred.; Bachelor Degree in Computer Science, IT, Mathematics or related field.; Strong proficiency in Python, R, and SQL.; Strong data modeling knowledge.; Strong foundation in Data Query/Manipulation.; Have experience managing and designing data pipelines, debugging data issues.; Experienced in DBT (Data Build Tools) and Snowflake.; Experience working with complex ETL and Data warehouse will be a bonus.",,Kontrak/Temporer,indonesia
82974109,Data & Analytics Engineer,Vida,Jakarta,2025-06-17 16:38:06,https://id.jobstreet.com/id/job/82974109,"About the Role; We are seeking a highly skilled Data & Analytics Engineer to drive data-driven decision-making by designing, optimizing, and maintaining scalable data pipelines and analytical solutions. This role involves working with Amazon Athena, MySQL, Google Sheets, and Holistics to manage, analyze, and visualize key business data. You will play a crucial role in building a scalable budget and forecasting tool, integrating transaction data with HubSpot data, and optimizing data workflows to support financial and operational insights.; Key Responsibilities; Data Engineering & Management:; Design and develop SQL-based data pipelines to integrate HubSpot, MySQL transaction data, and Athena.; Develop and optimize queries for Athena (Presto-based SQL) to ensure efficient data retrieval and reporting.; Develop, maintain and enhance data models on dbt to support analytics and reporting needs.; Develop dynamic SQL scripts for extracting and transforming data that support cross functional requirements; Automate data ingestion from various sources, ensuring scalability and maintainability; Data Analytics & Reporting:; Work with Holistics BI to create dashboards and automate reporting using Athena queries.; Ensure data accuracy and consistency by implementing validation and reconciliation processes.; Develop Python scripts for ad-hoc data transformations; Budget & Forecasting Tool Development:; Work on a custom web-based budgeting and forecasting application integrated with Holistics.; Enable input capabilities for budget and forecast data using front-end tools.; Collaborate with stakeholders to define business logic and financial modeling requirements.; Key Skills & Experience Required; Strong expertise in SQL (Athena/Presto, MySQL) for complex queries and performance tuning.; Experience with BI tools (Holistics preferred) for dashboarding and reporting.; Proficiency in Python for data manipulation, automation, and scripting tasks.; Experience with Google Sheets API & Athena integrations.; Ability to translate business requirements into scalable data solutions.; Strong problem-solving skills and attention to detail.; Nice-to-Have Skills; Experience with cloud-based data lakes (AWS S3, Athena, Glue, etc.).; Familiarity with HubSpot data structures and CRM analytics.; Exposure to web-based data entry tools for budgeting & forecasting solutions..",,Full time,indonesia
85235361,Data Management & Integration Specialist,PT Cybertrend Intrabuana,Pasar Minggu,2025-06-27 16:38:06,https://id.jobstreet.com/id/job/85235361,"About the Role; We are SmartCyber, member of Cybertrend, one of the leader data science consultants in Indonesia.; At CYBERTREND, Delivery Department is one of our core capabilities in realizing solutions for clients. As DATA MANAGEMENT & INTEGRATION SPECIALIST, you will be part of the core team, in ensuring that our product and solution delivered to customers are designed and developed with highly scalable, reliable and maintainable system.  Along with owning the entire life cycle of all CYBERTREND’s projects, preparing data to be consumed by Data Analyst and Data Scientist.; We are looking someone with:; A Bachelor’s degree with a major in Computer Science, Informatics, Engineering, or Mathematics; At least 4 years of work experience as a Data Engineer or Big Data Engineer; Strong knowledge of DBMS (e.g. Postgree, MySQL, SQL Server, etc); Strong knowledge of ETL tools (e.g. SSIS, Data Stage, Informatica, Pentaho, Talend, etc); Strong analytical skills with the ability to collect, organize, analyze, and present information with attention to detail and accuracy; The work you’ll do:; Perform data exploration, data cleansing, data integration, data management & governance; Perform data modelling based on customer needs; Perform query testing on large datasets, and define the best practices of data query style to meets business requirement; Perform fine tunning for enterprise data management workflow; What Cybertrend can offer you:; The unique opportunity to work within data science and artificial intelligence solution for various industries – real world data science, AI , Data Management and Governance experiences; Investment in your personal growth and skill development (clear career paths, mentorship and coaching, learning development, etc); Attractive compensation and benefits packages; An open-minded culture with innovative, autonomous teams; A clear set of company core values that guide everything we do: GROWTH mindset, SOLUTION oriented, INNOVATIVE achiever, COMPASSIONATE, GOTONG ROYONG and Cool & FUN",,Full time,indonesia
85583068,Data Engineer,Code.id,Kebayoran Lama,2025-07-08 16:38:06,https://id.jobstreet.com/id/job/85583068,"Job Description; Design, build, and maintain robust and scalable data pipelines (ETL/ELT) using modern tools and technologies.; Integrate data from internal and external sources, ensuring data integrity and reliability.; Work closely with data scientists, analysts, and business teams to understand data needs and deliver efficient solutions.; Develop and maintain data models and data warehouses/lakes to support business intelligence and analytics.; Optimize data systems for performance, scalability, and cost efficiency.; Implement data quality checks, monitoring, and alerting systems.; Ensure data privacy, security, and compliance with regulations (e.g., GDPR, HIPAA).; Document data pipelines, architecture, and processes clearly and consistently.; Minimum Qualifications; 3+ years of experience in a Data Engineer or similar data-centric role.; Strong experience with SQL Server Integration Services (SSIS) for ETL development, deployment, and maintenance.; Proven ability to design, build, and manage ETL pipelines using SSIS.; Hands-on experience with Power BI for building reports, dashboards, and data visualizations.; Solid knowledge of T-SQL and working with SQL Server databases.; Understanding of data quality, data governance, and data lineage concepts.; Familiarity with performance tuning and optimization of ETL processes and SQL queries.",,Kontrak/Temporer,indonesia
